huc12_id_AZ,year,tecuftot_mgd_AZ,tecufgw_mgd_AZ,tecufsw_mgd_AZ,huc12_id_CA,year,tecuftot_mgd_CA,tecufgw_mgd_CA,tecufsw_mgd_CA,huc12_id_FL,year,tecuftot_mgd_FL,tecufgw_mgd_FL,tecufsw_mgd_FL,huc12_id_IL,year,tecuftot_mgd_IL,tecufgw_mgd_IL,tecufsw_mgd_IL,huc12_id_MD,year,tecuftot_mgd_MD,tecufgw_mgd_MD,tecufsw_mgd_MD,huc12_id_ME,year,tecuftot_mgd_ME,tecufgw_mgd_ME,tecufsw_mgd_ME,huc12_id_SD,year,tecuftot_mgd_SD,tecufgw_mgd_SD,tecufsw_mgd_SD,huc12_id_TX,year,tecuftot_mgd_TX,tecufgw_mgd_TX,tecufsw_mgd_TX,huc12_id_UT,year,tecuftot_mgd_UT,tecufgw_mgd_UT,tecufsw_mgd_UT,huc12_id_WA,year,tecuftot_mgd_WA,tecufgw_mgd_WA,tecufsw_mgd_WA
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002050501,2018,0,0,0,,,,,,,,,,,10400020403,2018,0,0,0,,,,,,,,,,,1.60202E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002050501,2019,0,0,0,,,,,,,,,,,10400020403,2019,0,0,0,,,,,,,,,,,1.60202E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002050501,2020,0,0,0,,,,,,,,,,,10400020403,2020,0,0,0,,,,,,,,,,,1.60202E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002050502,2008,0,0,0,,,,,,,,,,,10400020404,2008,0,0,0,,,,,,,,,,,1.60202E+11,2008,0,0,0,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002050502,2009,0,0,0,,,,,,,,,,,10400020404,2009,0,0,0,,,,,,,,,,,1.60202E+11,2009,0,0,0,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002050502,2010,0,0,0,,,,,,,,,,,10400020404,2010,0,0,0,,,,,,,,,,,1.60202E+11,2010,0,0,0,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002050502,2011,0,0,0,,,,,,,,,,,10400020404,2011,0,0,0,,,,,,,,,,,1.60202E+11,2011,0,0,0,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002050502,2012,0,0,0,,,,,,,,,,,10400020404,2012,0,0,0,,,,,,,,,,,1.60202E+11,2012,0,0,0,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002050502,2013,0,0,0,,,,,,,,,,,10400020404,2013,0,0,0,,,,,,,,,,,1.60202E+11,2013,0,0,0,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002050502,2014,0,0,0,,,,,,,,,,,10400020404,2014,0,0,0,,,,,,,,,,,1.60202E+11,2014,0,0,0,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002050502,2015,0,0,0,,,,,,,,,,,10400020404,2015,0,0,0,,,,,,,,,,,1.60202E+11,2015,0,0,0,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002050502,2016,0,0,0,,,,,,,,,,,10400020404,2016,0,0,0,,,,,,,,,,,1.60202E+11,2016,0,0,0,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002050502,2017,0,0,0,,,,,,,,,,,10400020404,2017,0,0,0,,,,,,,,,,,1.60202E+11,2017,0,0,0,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002050502,2018,0,0,0,,,,,,,,,,,10400020404,2018,0,0,0,,,,,,,,,,,1.60202E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002050502,2019,0,0,0,,,,,,,,,,,10400020404,2019,0,0,0,,,,,,,,,,,1.60202E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002050502,2020,0,0,0,,,,,,,,,,,10400020404,2020,0,0,0,,,,,,,,,,,1.60202E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002050503,2008,0,0,0,,,,,,,,,,,10400020405,2008,0,0,0,,,,,,,,,,,1.60202E+11,2008,0,0,0,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002050503,2009,0,0,0,,,,,,,,,,,10400020405,2009,0,0,0,,,,,,,,,,,1.60202E+11,2009,0,0,0,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002050503,2010,0,0,0,,,,,,,,,,,10400020405,2010,0,0,0,,,,,,,,,,,1.60202E+11,2010,0,0,0,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002050503,2011,0,0,0,,,,,,,,,,,10400020405,2011,0,0,0,,,,,,,,,,,1.60202E+11,2011,0,0,0,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002050503,2012,0,0,0,,,,,,,,,,,10400020405,2012,0,0,0,,,,,,,,,,,1.60202E+11,2012,0,0,0,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002050503,2013,0,0,0,,,,,,,,,,,10400020405,2013,0,0,0,,,,,,,,,,,1.60202E+11,2013,0,0,0,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002050503,2014,0,0,0,,,,,,,,,,,10400020405,2014,0,0,0,,,,,,,,,,,1.60202E+11,2014,0,0,0,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002050503,2015,0,0,0,,,,,,,,,,,10400020405,2015,0,0,0,,,,,,,,,,,1.60202E+11,2015,0,0,0,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002050503,2016,0,0,0,,,,,,,,,,,10400020405,2016,0,0,0,,,,,,,,,,,1.60202E+11,2016,0,0,0,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002050503,2017,0,0,0,,,,,,,,,,,10400020405,2017,0,0,0,,,,,,,,,,,1.60202E+11,2017,0,0,0,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002050503,2018,0,0,0,,,,,,,,,,,10400020405,2018,0,0,0,,,,,,,,,,,1.60202E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002050503,2019,0,0,0,,,,,,,,,,,10400020405,2019,0,0,0,,,,,,,,,,,1.60202E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002050503,2020,0,0,0,,,,,,,,,,,10400020405,2020,0,0,0,,,,,,,,,,,1.60202E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060101,2008,0,0,0,,,,,,,,,,,10400020406,2008,0,0,0,,,,,,,,,,,1.60202E+11,2008,0.526251922,0,0.526251922,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060101,2009,0,0,0,,,,,,,,,,,10400020406,2009,0,0,0,,,,,,,,,,,1.60202E+11,2009,0.582467047,0,0.582467047,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060101,2010,0,0,0,,,,,,,,,,,10400020406,2010,0,0,0,,,,,,,,,,,1.60202E+11,2010,0.283595108,0,0.283595108,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060101,2011,0,0,0,,,,,,,,,,,10400020406,2011,0,0,0,,,,,,,,,,,1.60202E+11,2011,0.200522863,0,0.200522863,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060101,2012,0,0,0,,,,,,,,,,,10400020406,2012,0,0,0,,,,,,,,,,,1.60202E+11,2012,0.345388962,0,0.345388962,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060101,2013,0,0,0,,,,,,,,,,,10400020406,2013,0,0,0,,,,,,,,,,,1.60202E+11,2013,0.529464025,0,0.529464025,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060101,2014,0,0,0,,,,,,,,,,,10400020406,2014,0,0,0,,,,,,,,,,,1.60202E+11,2014,0.438125544,0,0.438125544,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060101,2015,0,0,0,,,,,,,,,,,10400020406,2015,0,0,0,,,,,,,,,,,1.60202E+11,2015,0.277890902,0,0.277890902,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060101,2016,0,0,0,,,,,,,,,,,10400020406,2016,0,0,0,,,,,,,,,,,1.60202E+11,2016,0.222912383,0,0.222912383,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060101,2017,0,0,0,,,,,,,,,,,10400020406,2017,0,0,0,,,,,,,,,,,1.60202E+11,2017,0.127383192,0,0.127383192,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060101,2018,0,0,0,,,,,,,,,,,10400020406,2018,0,0,0,,,,,,,,,,,1.60202E+11,2018,0.180760019,0,0.180760019,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060101,2019,0,0,0,,,,,,,,,,,10400020406,2019,0,0,0,,,,,,,,,,,1.60202E+11,2019,0.33419596,0,0.33419596,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060101,2020,0,0,0,,,,,,,,,,,10400020406,2020,0,0,0,,,,,,,,,,,1.60202E+11,2020,0.279319401,0,0.279319401,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060103,2008,0,0,0,,,,,,,,,,,10400020501,2008,0,0,0,,,,,,,,,,,1.60203E+11,2008,0,0,0,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060103,2009,0,0,0,,,,,,,,,,,10400020501,2009,0,0,0,,,,,,,,,,,1.60203E+11,2009,0,0,0,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060103,2010,0,0,0,,,,,,,,,,,10400020501,2010,0,0,0,,,,,,,,,,,1.60203E+11,2010,0,0,0,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060103,2011,0,0,0,,,,,,,,,,,10400020501,2011,0,0,0,,,,,,,,,,,1.60203E+11,2011,0,0,0,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060103,2012,0,0,0,,,,,,,,,,,10400020501,2012,0,0,0,,,,,,,,,,,1.60203E+11,2012,0,0,0,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060103,2013,0,0,0,,,,,,,,,,,10400020501,2013,0,0,0,,,,,,,,,,,1.60203E+11,2013,0,0,0,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060103,2014,0,0,0,,,,,,,,,,,10400020501,2014,0,0,0,,,,,,,,,,,1.60203E+11,2014,0,0,0,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060103,2015,0,0,0,,,,,,,,,,,10400020501,2015,0,0,0,,,,,,,,,,,1.60203E+11,2015,0,0,0,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060103,2016,0,0,0,,,,,,,,,,,10400020501,2016,0,0,0,,,,,,,,,,,1.60203E+11,2016,0,0,0,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060103,2017,0,0,0,,,,,,,,,,,10400020501,2017,0,0,0,,,,,,,,,,,1.60203E+11,2017,0,0,0,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060103,2018,0,0,0,,,,,,,,,,,10400020501,2018,0,0,0,,,,,,,,,,,1.60203E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060103,2019,0,0,0,,,,,,,,,,,10400020501,2019,0,0,0,,,,,,,,,,,1.60203E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060103,2020,0,0,0,,,,,,,,,,,10400020501,2020,0,0,0,,,,,,,,,,,1.60203E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060201,2008,0,0,0,,,,,,,,,,,10400020502,2008,0,0,0,,,,,,,,,,,1.60203E+11,2008,0,0,0,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060201,2009,0,0,0,,,,,,,,,,,10400020502,2009,0,0,0,,,,,,,,,,,1.60203E+11,2009,0,0,0,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060201,2010,0,0,0,,,,,,,,,,,10400020502,2010,0,0,0,,,,,,,,,,,1.60203E+11,2010,0,0,0,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060201,2011,0,0,0,,,,,,,,,,,10400020502,2011,0,0,0,,,,,,,,,,,1.60203E+11,2011,0,0,0,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060201,2012,0,0,0,,,,,,,,,,,10400020502,2012,0,0,0,,,,,,,,,,,1.60203E+11,2012,0,0,0,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060201,2013,0,0,0,,,,,,,,,,,10400020502,2013,0,0,0,,,,,,,,,,,1.60203E+11,2013,0,0,0,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060201,2014,0,0,0,,,,,,,,,,,10400020502,2014,0,0,0,,,,,,,,,,,1.60203E+11,2014,0,0,0,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060201,2015,0,0,0,,,,,,,,,,,10400020502,2015,0,0,0,,,,,,,,,,,1.60203E+11,2015,0,0,0,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060201,2016,0,0,0,,,,,,,,,,,10400020502,2016,0,0,0,,,,,,,,,,,1.60203E+11,2016,0,0,0,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060201,2017,0,0,0,,,,,,,,,,,10400020502,2017,0,0,0,,,,,,,,,,,1.60203E+11,2017,0,0,0,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060201,2018,0,0,0,,,,,,,,,,,10400020502,2018,0,0,0,,,,,,,,,,,1.60203E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060201,2019,0,0,0,,,,,,,,,,,10400020502,2019,0,0,0,,,,,,,,,,,1.60203E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060201,2020,0,0,0,,,,,,,,,,,10400020502,2020,0,0,0,,,,,,,,,,,1.60203E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060202,2008,0,0,0,,,,,,,,,,,10400020503,2008,0,0,0,,,,,,,,,,,1.60203E+11,2008,0,0,0,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060202,2009,0,0,0,,,,,,,,,,,10400020503,2009,0,0,0,,,,,,,,,,,1.60203E+11,2009,0,0,0,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060202,2010,0,0,0,,,,,,,,,,,10400020503,2010,0,0,0,,,,,,,,,,,1.60203E+11,2010,0,0,0,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060202,2011,0,0,0,,,,,,,,,,,10400020503,2011,0,0,0,,,,,,,,,,,1.60203E+11,2011,0,0,0,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060202,2012,0,0,0,,,,,,,,,,,10400020503,2012,0,0,0,,,,,,,,,,,1.60203E+11,2012,0,0,0,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060202,2013,0,0,0,,,,,,,,,,,10400020503,2013,0,0,0,,,,,,,,,,,1.60203E+11,2013,0,0,0,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060202,2014,0,0,0,,,,,,,,,,,10400020503,2014,0,0,0,,,,,,,,,,,1.60203E+11,2014,0,0,0,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060202,2015,0,0,0,,,,,,,,,,,10400020503,2015,0,0,0,,,,,,,,,,,1.60203E+11,2015,0,0,0,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060202,2016,0,0,0,,,,,,,,,,,10400020503,2016,0,0,0,,,,,,,,,,,1.60203E+11,2016,0,0,0,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060202,2017,0,0,0,,,,,,,,,,,10400020503,2017,0,0,0,,,,,,,,,,,1.60203E+11,2017,0,0,0,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060202,2018,0,0,0,,,,,,,,,,,10400020503,2018,0,0,0,,,,,,,,,,,1.60203E+11,2018,0,0,0,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060202,2019,0,0,0,,,,,,,,,,,10400020503,2019,0,0,0,,,,,,,,,,,1.60203E+11,2019,0,0,0,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060202,2020,0,0,0,,,,,,,,,,,10400020503,2020,0,0,0,,,,,,,,,,,1.60203E+11,2020,0,0,0,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060203,2008,0,0,0,,,,,,,,,,,10400020504,2008,0,0,0,,,,,,,,,,,1.60203E+11,2008,,,,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060203,2009,0,0,0,,,,,,,,,,,10400020504,2009,0,0,0,,,,,,,,,,,1.60203E+11,2009,,,,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060203,2010,0,0,0,,,,,,,,,,,10400020504,2010,0,0,0,,,,,,,,,,,1.60203E+11,2010,,,,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060203,2011,0,0,0,,,,,,,,,,,10400020504,2011,0,0,0,,,,,,,,,,,1.60203E+11,2011,,,,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060203,2012,0,0,0,,,,,,,,,,,10400020504,2012,0,0,0,,,,,,,,,,,1.60203E+11,2012,,,,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060203,2013,0,0,0,,,,,,,,,,,10400020504,2013,0,0,0,,,,,,,,,,,1.60203E+11,2013,,,,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060203,2014,0,0,0,,,,,,,,,,,10400020504,2014,0,0,0,,,,,,,,,,,1.60203E+11,2014,,,,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060203,2015,0,0,0,,,,,,,,,,,10400020504,2015,0,0,0,,,,,,,,,,,1.60203E+11,2015,,,,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060203,2016,0,0,0,,,,,,,,,,,10400020504,2016,0,0,0,,,,,,,,,,,1.60203E+11,2016,,,,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060203,2017,0,0,0,,,,,,,,,,,10400020504,2017,0,0,0,,,,,,,,,,,1.60203E+11,2017,,,,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060203,2018,0,0,0,,,,,,,,,,,10400020504,2018,0,0,0,,,,,,,,,,,1.60203E+11,2018,,,,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060203,2019,0,0,0,,,,,,,,,,,10400020504,2019,0,0,0,,,,,,,,,,,1.60203E+11,2019,,,,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060203,2020,0,0,0,,,,,,,,,,,10400020504,2020,0,0,0,,,,,,,,,,,1.60203E+11,2020,,,,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060301,2008,0,0,0,,,,,,,,,,,10400020505,2008,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060301,2009,0,0,0,,,,,,,,,,,10400020505,2009,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060301,2010,0,0,0,,,,,,,,,,,10400020505,2010,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060301,2011,0,0,0,,,,,,,,,,,10400020505,2011,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060301,2012,0,0,0,,,,,,,,,,,10400020505,2012,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060301,2013,0,0,0,,,,,,,,,,,10400020505,2013,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060301,2014,0,0,0,,,,,,,,,,,10400020505,2014,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060301,2015,0,0,0,,,,,,,,,,,10400020505,2015,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060301,2016,0,0,0,,,,,,,,,,,10400020505,2016,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060301,2017,0,0,0,,,,,,,,,,,10400020505,2017,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060301,2018,0,0,0,,,,,,,,,,,10400020505,2018,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060301,2019,0,0,0,,,,,,,,,,,10400020505,2019,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2019,0,0,0
1.50601E+11,2020,0,0,0,1.80701E+11,2020,0,0,0,31002060301,2020,0,0,0,,,,,,,,,,,10400020505,2020,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2020,0,0,0
1.50601E+11,2008,0,0,0,1.80701E+11,2008,0,0,0,31002060302,2008,0,0,0,,,,,,,,,,,10400020601,2008,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2008,0,0,0
1.50601E+11,2009,0,0,0,1.80701E+11,2009,0,0,0,31002060302,2009,0,0,0,,,,,,,,,,,10400020601,2009,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2009,0,0,0
1.50601E+11,2010,0,0,0,1.80701E+11,2010,0,0,0,31002060302,2010,0,0,0,,,,,,,,,,,10400020601,2010,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2010,0,0,0
1.50601E+11,2011,0,0,0,1.80701E+11,2011,0,0,0,31002060302,2011,0,0,0,,,,,,,,,,,10400020601,2011,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2011,0,0,0
1.50601E+11,2012,0,0,0,1.80701E+11,2012,0,0,0,31002060302,2012,0,0,0,,,,,,,,,,,10400020601,2012,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2012,0,0,0
1.50601E+11,2013,0,0,0,1.80701E+11,2013,0,0,0,31002060302,2013,0,0,0,,,,,,,,,,,10400020601,2013,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2013,0,0,0
1.50601E+11,2014,0,0,0,1.80701E+11,2014,0,0,0,31002060302,2014,0,0,0,,,,,,,,,,,10400020601,2014,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2014,0,0,0
1.50601E+11,2015,0,0,0,1.80701E+11,2015,0,0,0,31002060302,2015,0,0,0,,,,,,,,,,,10400020601,2015,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2015,0,0,0
1.50601E+11,2016,0,0,0,1.80701E+11,2016,0,0,0,31002060302,2016,0,0,0,,,,,,,,,,,10400020601,2016,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2016,0,0,0
1.50601E+11,2017,0,0,0,1.80701E+11,2017,0,0,0,31002060302,2017,0,0,0,,,,,,,,,,,10400020601,2017,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2017,0,0,0
1.50601E+11,2018,0,0,0,1.80701E+11,2018,0,0,0,31002060302,2018,0,0,0,,,,,,,,,,,10400020601,2018,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2018,0,0,0
1.50601E+11,2019,0,0,0,1.80701E+11,2019,0,0,0,31002060302,2019,0,0,0,,,,,,,,,,,10400020601,2019,0,0,0,,,,,,,,,,,,,,,,1.702E+11,2019,0,0,0
